MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367505040,2020-01-01T00:00:14,29.78009,-92.1623,5.8,60.2,511,RED RIVER EXPRESS,,WDF9426,31,12,24,9,,,A
212911000,2020-01-01T00:00:00,49.28918,-123.06809,0,285.4,180,LEMESSOS QUEEN,IMO9464417,5BVR4,70,5,224,32,14.1,70,A
367505380,2020-01-01T00:00:05,40.12798,-79.87753,0,360,511,LADY LOUISE,,WDF9460,31,0,14,,,,A
367116420,2020-01-01T00:00:06,30.47857,-91.74994,5.7,327,511,EDNA T GATTLE,,WDD2528,31,0,30,9,,,A
367002660,2020-01-01T00:00:04,41.79381,-73.95075,0.2,120.6,25,SAPPHIRE COAST,IMO8109723,WDJ2691,31,0,38,12,5.6,,A
338792000,2020-01-01T00:00:06,60.99839,-151.30094,0,308.8,81,TITAN,IMO8964604,WDH4910,90,0,51,12,3,,A
367141180,2020-01-01T00:00:00,41.29385,-72.90448,0,301.2,94,LYMAN,IMO8424616,WDD4170,31,0,31,8,4.7,31,A
367605230,2020-01-01T00:00:03,38.70582,-90.21474,0,241.4,342,KEN TUBBS,,WDJ5427,31,12,15,7,,,A
367659970,2020-01-01T00:00:01,40.76255,-74.00186,0.2,121,511,SAM HOLMES,,WDH8629,60,15,20,8,,,A
367468920,2020-01-01T00:00:08,29.94438,-90.17339,0,301.7,511,ELWOOD JONES,,WDF5940,31,15,13,6,,,A
565509000,2020-01-01T00:00:10,24.28717,-80.24537,14.6,53,56,CRIMSON RAY,IMO9347152,S6BB8,80,0,144,25,9.4,80,A
367401030,2020-01-01T00:00:03,38.05696,-122.26302,0,256.1,162,DELTA BILLIE,IMO9562207,WDE8059,31,0,30,12,,31,A
367514520,2020-01-01T00:00:10,29.68994,-91.21463,0,268.2,511,VICKI LYNN,,WDG2326,31,12,16,6,,,A
316005724,2020-01-01T00:00:05,48.41477,-123.38579,0,0,511,CHARLES H CATES IV,,,31,0,14,5,1.7,,A
338570000,2020-01-01T00:00:09,28.92678,-95.28772,8.3,138.1,139,BAYPORT,IMO8993784,WCZ4240,90,3,90,16,,33,A
367198880,2020-01-01T00:00:14,29.91738,-89.92688,0,196,511,DIXIE LEE EYMARD,,WDD8420,31,0,18,7,,31,A
366756530,2020-01-01T00:00:05,41.4063,-69.90203,8.9,260.4,511,MEGAN MARIE,IMO8030738,WCY7020,30,,24,7,,,B
367002220,2020-01-01T00:00:00,38.56203,-121.54581,0,0,511,DORINE BRUSCO,IMO8034851,WDC3068,31,0,30,8,3.9,,A
538004072,2020-01-01T00:00:08,29.73157,-95.0536,0,90.9,33,MISS CLAUDIA,IMO9293959,V7VA5,80,5,175,31,11.1,89,A
366622140,2020-01-01T00:00:07,47.53803,-122.32906,0,277.2,511,MAIA H,IMO8842351,WYX2079,31,0,25,7,,52,A
367021730,2020-01-01T00:00:01,40.08863,-73.97814,16.2,294.8,511,JAMAICA,,WYC4431,60,0,32,8,,,A
357743000,2020-01-01T00:00:00,27.01594,-79.27695,11.3,184.9,185,BRIGHT OCEAN III,IMO9615327,3EZD9,70,0,177,28,10.9,79,A
366994920,2020-01-01T00:00:00,44.10449,-69.10241,0,137.1,511,OLD DOMINION,,WDC2561,90,0,15,5,,50,A
367519280,2020-01-01T00:00:01,36.82317,-76.28837,0,274.2,511,OCEAN ENDEAVOR,IMO8851481,WDG2788,31,12,18,6,,,A
367725510,2020-01-01T00:00:11,40.45479,-79.98499,0,360,511,FANTASY,,WDI7116,60,8,20,5,,,A
636018660,2020-01-01T00:00:12,32.32132,-79.13796,1.9,80.9,4,MSC ANTONIA,IMO9398216,D5QT7,70,0,304,40,9.7,70,A
367771000,2020-01-01T00:00:06,37.20774,-76.28324,11.2,130.4,129,INNOVATION,IMO9542594,WDF4831,31,0,41,12,5.8,31,A
338185000,2020-01-01T00:00:05,53.84407,-166.57869,0,15.1,511,BLUE ATTU,IMO8124230,WDA3556,30,0,28,9,3.9,30,A
366980160,2020-01-01T00:00:06,38.7828,-75.12037,0,0.3,178,BRANDYWINE,,WDB9646,,15,16,5,,,A
367702310,2020-01-01T00:00:03,38.00882,-90.05897,0.1,359.8,294,NOBLE C PARSONAGE,,WDI4816,31,15,38,13,,31,A
354180000,2020-01-01T00:00:01,18.04309,-68.17861,11.8,1.6,4,CLIPPER BARI-STAR,IMO9590979,3FHV2,70,0,179,29,10.5,79,A
367498580,2020-01-01T00:00:03,47.65605,-122.37944,0,152.5,511,R & R,IMO0000000,WDF8789,30,,18,6,,,B
367390720,2020-01-01T00:00:07,29.4297,-89.04613,15.4,94.9,511,INTRUDER,IMO8964123,WDE7232,60,15,50,9,1.9,,A
367638180,2020-01-01T00:00:08,40.70918,-73.98809,0.3,108.6,511,NYPD 4,,WDH6459,90,0,,,,,A
366958650,2020-01-01T00:00:08,29.83484,-89.99648,0,177.9,511,LOUISIANA,IMO8423947,WDB8437,31,0,32,7,,52,A
367673340,2020-01-01T00:00:10,29.74185,-95.20229,0,187.6,511,J THOMAS,,WDH9961,31,0,21,,,,A
367339630,2020-01-01T00:00:11,47.16407,-122.80909,0,360,511,WATERFORD,IMO0000000,WDK5138,37,,12,4,,,B
366897920,2020-01-01T00:00:09,40.66201,-74.04392,0,123.8,17,JANE A BOUCHARD,IMO9269702,WDB4391,31,1,39,11,5.5,,A
367653440,2020-01-01T00:00:09,30.2476,-89.55886,6,230.1,511,JOEY JOHN,,WDH7975,31,0,19,7,,57,A
368031130,2020-01-01T00:00:12,33.9179,-78.02828,0,360,511,WHITECAPS,IMO0000000,WDL4849,37,,13,6,,,B
368066030,2020-01-01T00:00:06,30.72086,-88.03995,0,102.4,354,STORMI GAYLE,IMO0000000,WDK5559,30,15,12,6,,,A
367798350,2020-01-01T00:00:09,27.85353,-97.17391,0,28,181,LUCAS PAUL DEVALL,,WDJ6498,31,15,,,,,A
368011930,2020-01-01T00:00:06,33.73013,-118.11373,23.9,283.9,511,LANI KAI,IMO0000000,,37,,15,5,,,B
367534880,2020-01-01T00:00:14,29.94269,-90.36661,0.1,255.2,511,LOUISIANA HERITAGE,,WDG4280,31,0,19,,,,A
367702070,2020-01-01T00:00:03,35.13535,-90.14194,0.1,241.5,78,CHRISTOPHER M PARSON,,WDI4795,31,12,51,14,,31,A
367542650,2020-01-01T00:00:10,29.17891,-89.25828,0,211.3,248,RIVER PILOT,,WDG5036,,15,,,,,A
367530640,2020-01-01T00:00:12,27.84799,-97.0587,5.5,17.9,19,CECIL,IMO8976528,WDG3881,31,0,21,9,,57,A
367325760,2020-01-01T00:00:13,30.06408,-90.88957,0,246.1,511,BLACK BEARD,,WDE2474,31,0,20,8,,,A
338360947,2020-01-01T00:00:21,29.89271,-81.29383,0,360,511,KNOT HERS,IMO0000000,,37,,12,5,,,B
367468730,2020-01-01T00:00:07,29.48645,-94.59448,6.1,247.6,511,MISS KARLI,,WDF5923,31,12,18,7,,,A
367049470,2020-01-01T00:00:01,33.76264,-118.26562,0,237,511,STEPHEN M WHITE,,WCU6542,90,15,15,4,,,A
367507960,2020-01-01T00:00:00,33.77183,-118.21167,0,261.1,511,185 3,,WDF9705,90,3,54,,,,A
367077220,2020-01-01T00:00:02,45.65162,-84.4695,0,266,511,NANCY ANNE,,WDC7801,31,0,16,6,,,A
367697130,2020-01-01T00:00:07,29.90278,-90.08152,0,360,511,BLAKE DENTON,,WDI4288,31,5,46,15,,,A
303442000,2020-01-01T00:00:02,48.18054,-122.54524,7.8,172.2,511,HERCULES,IMO8842442,WDE2097,31,0,24,8,,52,A
367689970,2020-01-01T00:00:06,29.5933,-91.16122,7.5,262.2,264,CARIBOU,IMO9724283,WDI3596,90,0,56,,,,A
357175000,2020-01-01T00:00:01,48.30762,-123.99199,16.6,292.3,292,NYK REMUS,IMO9416965,3FPB5,70,0,294,32,13.5,70,A
367473210,2020-01-01T00:00:03,39.88595,-75.19574,0,123,511,CAPTAIN ED,,WDF6338,31,0,21,6,,,A
367050090,2020-01-01T00:00:01,40.68893,-89.58658,0.4,157.9,511,SPIRIT OF PEORIA,,WDC6022,60,5,30,10,,,A
367396710,2020-01-01T00:00:04,37.79657,-122.31838,0.1,206.6,13,Z-FOUR,IMO9194165,WDE7715,31,0,28,9,3.5,52,A
367380280,2020-01-01T00:00:00,46.15706,-123.40233,0,360,133,WESTERN STAR,IMO8423806,WDE6437,31,0,23,7,,,A
367421590,2020-01-01T00:00:06,35.01987,-90.25975,10.4,277.7,274,CATHY GOLDING,,WDE9813,31,12,24,9,,57,A
316005605,2020-01-01T00:00:05,47.57393,-122.35876,0,300.6,93,BALLANTYNE STRAITS,IMO7391977,CZ5836,31,0,22,7,4,52,A
368029640,2020-01-01T00:00:06,40.68141,-74.01203,0,360,511,,,,,0,,,,,A
367791710,2020-01-01T00:00:07,48.003,-122.22167,0,360,511,K2 NAVIGATOR,,WDJ5829,37,,17,,,,B
367725840,2020-01-01T00:00:03,36.83692,-76.27089,0,260.5,511,LUCKY D,IMO7114020,WDI7148,31,0,28,8,3.8,,A
367161000,2020-01-01T00:00:03,47.62629,-122.38303,0,277.2,269,STARBOUND,IMO8807284,WUR5426,30,0,73,14,5.5,30,A
566300000,2020-01-01T00:00:07,43.05102,-125.19256,10.6,186.8,188,GAIA LEADER,IMO9536818,9V9650,70,0,199,32,10.3,,A
367511370,2020-01-01T00:00:07,33.88184,-91.05772,4.3,46.2,51,LUCY JANOUSH,,WDG2026,31,15,33,,,,A
367410780,2020-01-01T00:00:08,36.42768,-87.30059,0,40.4,144,DETROIT,,WDE8881,31,12,41,13,,57,A
366967690,2020-01-01T00:00:02,38.1079,-90.24121,0,31.8,315,SAMUEL B RICHMOND,,WDB9004,31,0,41,14,,,A
316007566,2020-01-01T00:00:00,49.1928,-122.92066,0,280.1,511,PORT FRASER,,CZ3230,37,15,11,3,1.5,57,A
219005000,2020-01-01T00:00:02,40.51499,-74.25441,7.9,217.3,214,NAVIGARE PACTOR,IMO9583653,OXVG2,80,0,183,32,13.2,,A
367057650,2020-01-01T00:00:09,35.09813,-90.17685,5,7.8,3,CAPT CARL PAGE,IMO8424575,WDC6538,31,12,54,15,,,A
367702010,2020-01-01T00:00:10,36.33804,-89.56243,8.9,290.3,293,AEP LEADER,,WDI4789,31,12,47,14,,31,A
367766070,2020-01-01T00:00:11,47.63028,-122.33184,0,108.5,511,ISLAND BREEZE,,WDJ3238,37,,,,,,B
367775320,2020-01-01T00:00:07,29.94733,-90.22679,0,257,511,LOUISIANA TRANSPORTE,,WDJ4190,31,0,,,,,A
366799090,2020-01-01T00:00:06,29.94397,-90.13727,1.1,7.1,511,DOUGLAS,,WDA3502,31,0,16,6,,31,A
367754450,2020-01-01T00:00:06,40.64548,-74.12117,0.3,259.2,511,MISTER JIM,IMO8957376,WDJ2018,31,0,21,7,,,A
368503000,2020-01-01T00:00:07,29.64445,-91.1195,0,234.8,237,TERREL TIDE,IMO9418523,WQAU,90,0,81,17,5,70,A
366975760,2020-01-01T00:00:01,37.81925,-122.4784,3,88.2,511,ROYAL PRINCE,,WCX8037,60,0,25,9,,,A
366980890,2020-01-01T00:00:05,46.75358,-92.09415,0,0,511,ARKANSAS,,WH8588,31,15,22,6,,,A
367420440,2020-01-01T00:00:07,37.01059,-89.17262,0.2,48,331,SUSAN K,,WDE9718,31,0,45,14,,,A
367432880,2020-01-01T00:00:07,36.95242,-76.3282,0,225,511,MARCI MORAN,IMO9218571,WCZ5711,31,0,28,9,3.2,,A
316001890,2020-01-01T00:00:12,48.40969,-89.22154,0,338.5,87,CCGS SAMUEL RISLEY,IMO8322442,CG2960,90,5,69,14,5.8,,A
367659690,2020-01-01T00:00:04,42.61356,-70.65609,0,360,511,,,,,15,,,,,A
316036676,2020-01-01T00:00:04,49.12532,-123.08538,0,117,282,,,,,0,,,,,A
247405800,2020-01-01T00:00:03,36.99482,-76.01654,17.5,132.3,133,,,,,0,,,,,A
367159120,2020-01-01T00:00:00,36.83891,-76.2914,0,256.7,328,ARIES,,WDD5491,31,0,18,7,,,A
367143520,2020-01-01T00:00:11,28.88458,-90.02439,0,175.7,511,GRAND ISLE 59 LOOP,,WRW2275,,15,,,,,A
367461940,2020-01-01T00:00:05,33.73289,-118.08885,0,240.8,511,DB LOS ANGELES,,WDF5328,90,3,45,15,,,A
366926920,2020-01-01T00:00:01,40.65308,-74.08568,0.2,218.4,67,LUCY REINAUER,IMO7304003,WCX8054,31,0,33,9,4,,A
368006220,2020-01-01T00:00:19,38.78522,-77.01771,0.1,139.4,511,POTOMAC TAXI I,,WDJ7386,60,,,,,,B
366990570,2020-01-01T00:00:03,41.50388,-73.9929,3.8,34.8,511,CAPT MARK SUMMERS,,WDC2283,60,0,18,6,,,A
366934810,2020-01-01T00:00:04,41.63021,-70.90498,0,262.1,511,JAGUAR,,WSV9360,31,0,17,6,,31,A
338899000,2020-01-01T00:00:08,48.40155,-125.03888,12,23.2,21,COMMITMENT,IMO9369411,WDE3894,31,0,40,12,6.9,32,A
367705140,2020-01-01T00:00:09,29.94462,-90.01459,0,307.1,302,JEAN PIERRE CENAC,,WDI5097,31,0,21,,,,A
338112876,2020-01-01T00:00:22,38.95506,-74.90108,0,86.3,511,JACK ATTACK,,,37,,,,,,B
367107830,2020-01-01T00:00:22,35.36987,-120.85635,0,360,511,PAPAGALLO II,,WDC9874,60,,21,5,,,B
367610960,2020-01-01T00:00:00,29.42725,-88.92113,0,130.1,139,JAMIE G EYMARD,IMO9696137,WDH3792,90,0,47,20,2.3,,A
367366340,2020-01-01T00:00:00,30.0631,-90.89192,2.3,121.3,324,MISS SYLVIA,,WDE5412,31,15,20,10,,,A
367035930,2020-01-01T00:00:04,53.90519,-166.52294,0,273.4,511,MAKUSHIN BAY,IMO5376208,WDC5109,31,0,39,10,2.5,39,A
338313063,2020-01-01T00:00:00,30.20483,-81.02982,6.5,166.6,511,VIAGGIO,IMO0000000,,36,,16,3,,,B
368083410,2020-01-01T00:00:00,27.81027,-97.36303,10.3,270.4,269,,,,,0,,,,,A
368067110,2020-01-01T00:00:01,47.60257,-122.38709,32.4,259.4,258,,,,,15,,,,,A
9110192,2020-01-01T00:00:00,21.3161,-157.87851,0,314.7,314,,,,,,,,,,B
367683020,2020-01-01T00:00:10,29.78861,-95.08028,0,360,511,CAPT JIM,,WDI2911,31,15,16,6,,,A
316002974,2020-01-01T00:00:07,49.12307,-123.18145,0,31.6,511,KYNOC,,CY9299,30,0,16,6,2.6,30,A
366996490,2020-01-01T00:00:08,27.93972,-97.05978,5,176.2,511,J E O'DONNELL,,WDC2694,31,0,20,7,,57,A
367621940,2020-01-01T00:00:10,29.75837,-93.37395,0.7,297.1,511,SEA OTTER,,WDH4842,31,0,20,,,,A
367574830,2020-01-01T00:00:00,60.68263,-151.40603,4.6,348,343,BOB FRANCO,IMO9637820,WDG8180,31,0,36,10,5.9,,A
366692000,2020-01-01T00:00:09,27.81602,-97.00411,1.9,116.6,100,TERRAPIN ISLAND,IMO7819539,KGDS,90,3,103,20,6.1,,A
366993430,2020-01-01T00:00:12,29.50219,-94.87323,8.1,146,144,JASON BELCHER,,WDC2455,31,15,35,9,,,A
369514000,2020-01-01T00:00:11,55.01524,-162.34298,0.8,277,318,GULF TITAN,IMO8967589,WDA5598,31,0,36,10,,32,A
368064690,2020-01-01T00:00:02,40.58974,-74.20453,0.1,42,24,,,,,5,,,,,A
366982810,2020-01-01T00:00:13,29.93601,-90.33102,0,170.6,511,GREG TURECAMO,IMO7802653,WBN3005,31,0,33,10,4.5,52,A
368102310,2020-01-01T00:00:00,38.53863,-90.25563,0,130.7,511,,,,,15,,,,,A
366876000,2020-01-01T00:00:02,40.65222,-74.04277,0.7,14.8,14,,,,,12,,,,,A
368004120,2020-01-01T00:00:00,40.73105,-73.96358,3.2,188.6,5,H209,,WDJ7179,60,0,,,,,A
367186370,2020-01-01T00:00:04,40.64543,-74.12158,0,296,50,HMS LIBERTY,,WDD7435,31,0,21,7,,31,A
367532570,2020-01-01T00:00:05,41.3204,-88.87922,0,85.4,511,RIVER QUEST,,WDG4063,31,15,19,,,,A
3669999,2020-01-01T00:00:01,33.7234,-118.28068,0.1,258.5,511,,,,,0,,,,,A
368067890,2020-01-01T00:00:01,27.82194,-97.433,2.4,106.2,108,,,,,0,,,,,A
369332000,2020-01-01T00:00:00,60.88905,-146.92335,9.9,215.9,214,,,,,0,,,,,A
636018612,2020-01-01T00:00:01,18.14652,-68.12505,13.5,190,189,,,,,0,,,,,A
368088590,2020-01-01T00:00:01,37.83933,-122.40344,34.6,164.7,163,,,,,0,,,,,A
368092280,2020-01-01T00:00:00,40.10227,-74.04535,0,360,511,,,,,7,,,,,A
368056120,2020-01-01T00:00:01,37.20542,-76.78293,10.2,326.4,326,,,,,0,,,,,A
367120990,2020-01-01T00:00:00,44.84255,-87.38446,0.1,161.8,511,AMERICAN INTEGRITY,IMO7514696,WDD2875,70,0,304,32,10.4,70,A
345090016,2020-01-01T00:00:07,29.13136,-90.19429,0,158.5,338,,,,,8,,,,,A
368045410,2020-01-01T00:00:08,27.84382,-97.07021,0,316.6,511,,,,,15,,,,,A
366934030,2020-01-01T00:00:02,37.65867,-76.44074,0,258.3,511,MILTON W,IMO8635485,WCY5041,31,0,17,7,,31,A
368057340,2020-01-01T00:00:07,29.94434,-91.8421,0,236.2,511,,,,,0,,,,,A
212254000,2020-01-01T00:00:07,18.29815,-64.67112,8.7,232.2,232,,,,,0,,,,,A
368073280,2020-01-01T00:00:06,29.73634,-95.13966,0,302.6,7,,,,,15,,,,,A
367584070,2020-01-01T00:00:05,47.48591,-122.50216,7.1,23.7,511,ISLAND WIND,IMO8867894,WDG9077,31,0,27,9,,32,A
367596760,2020-01-01T00:00:07,40.64783,-74.09815,5.6,272.5,273,CAPTAIN D,IMO8424587,WDH2354,31,0,27,7,3,,A
367581780,2020-01-01T00:00:06,29.77531,-92.17408,5,128.3,511,K-MARINE IV,IMO8977687,WDG8858,60,0,40,8,2,60,A
338170261,2020-01-01T00:00:09,32.72387,-117.2244,0.1,116.3,511,WINDSOME,,,37,,14,,,,B
366961480,2020-01-01T00:00:12,34.3877,-90.64553,3.8,64.7,73,P B SHAH,,WDB8609,31,0,46,13,,,A
367663440,2020-01-01T00:00:05,30.62493,-91.28922,0,245.8,21,L AVERY,,WDH8978,31,0,25,,,,A
367791550,2020-01-01T00:00:00,40.70387,-73.97699,0.4,83.1,121,FLYER,,WDJ5814,60,15,24,,,,A
316002054,2020-01-01T00:00:03,49.1932,-122.92024,0,298,511,PROFILER II,,CZ2496,,0,11,5,1.7,,A
367627320,2020-01-01T00:00:05,29.40629,-88.99444,0,225.1,511,ROCKFISH,IMO8763024,WDH5372,90,0,22,10,1.5,90,A
316005417,2020-01-01T00:00:04,49.15531,-123.00629,0,309.5,60,CAPTAIN COOK,IMO6613483,CY7903,31,0,21,6,3.7,,A
368123070,2020-01-01T00:00:08,29.81715,-91.54693,0,203.3,511,,,,,15,,,,,A
367113620,2020-01-01T00:00:07,33.76045,-118.19215,0,360,511,,,,,0,,,,,A
367120490,2020-01-01T00:00:07,29.99327,-90.80405,4.5,216.2,511,MELVIN R TODD,,WDD2834,31,1,32,9,,57,A
368082970,2020-01-01T00:00:05,30.76272,-91.39529,0,339.4,318,,,,,5,,,,,A
368045330,2020-01-01T00:00:10,40.05042,-80.7321,0,360,511,,,,,0,,,,,A
367567590,2020-01-01T00:00:02,37.05792,-88.38413,4.6,65.8,65,MILES MADISON,,WDG7469,31,12,33,,,,A
636018368,2020-01-01T00:00:09,26.99594,-95.04204,0.6,249.3,353,,,,,2,,,,,A
565475000,2020-01-01T00:00:04,34.14781,-119.20536,0,360,89,MAERSK NEWHAVEN,IMO9215880,9VPY4,70,5,210,30,11.5,,A
367561140,2020-01-01T00:00:05,29.13081,-90.20182,0.1,275.1,341,HARVEY HAWK,IMO9582295,WWTY,90,0,92,18,5.9,,A
368403000,2020-01-01T00:00:05,48.40494,-125.06135,9.2,21.4,22,POLAR STORM,IMO8101771,WDE8347,31,0,36,10,4.3,32,A
896876500,2020-01-01T00:00:05,40.63876,-74.16157,0,264.6,511,MACKENZIE ROSE,IMO896876500,WDG6760,31,0,33,12,4.5,31,A
367309420,2020-01-01T00:00:07,48.75889,-122.51083,0,334.8,217,PARAGON,IMO7802627,WDD9285,31,5,30,9,4.1,,A
351854000,2020-01-01T00:00:10,38.04283,-122.13243,0,54.7,237,MERCHANT THREE,IMO9633020,3FSE3,70,5,169,27,9.8,79,A
366755010,2020-01-01T00:00:03,33.74021,-118.27812,0,230.3,8,MASTER,IMO9188532,WCY6528,31,0,32,10,6.8,52,A
1056261,2020-01-01T00:00:12,26.11822,-80.14813,0,248.4,511,CHAMPAGNE CHER,IMO1056261,WDC6418,10,0,0,0,2.5,10,A
367339550,2020-01-01T00:00:04,33.51767,-88.48929,0,269.9,175,GEORGE W LENZIE,,WDE3471,31,0,31,9,,39,A
351132000,2020-01-01T00:00:07,26.24407,-79.18015,13.2,224,222,MELOI,IMO9392119,3FOD,70,0,179,28,10,79,A
369853000,2020-01-01T00:00:15,30.32449,-91.13832,0.2,269.5,12,HARRISON,,AEEI,90,0,19,,,,A
367560590,2020-01-01T00:00:08,26.6208,-79.98482,6.1,175.7,149,RED HOOK,IMO9650717,WDG6782,31,5,28,9,3.6,,A
367470580,2020-01-01T00:00:08,30.34536,-88.50626,0,279.9,266,SAN BROOKLYN,,WDF6095,31,12,21,9,,,A
316024256,2020-01-01T00:00:06,44.22171,-82.8787,6.8,326.4,323,SHARON M I,IMO9084059,CFP2006,31,12,34,10,5.3,,A
403579000,2020-01-01T00:00:10,29.79287,-90.01117,10.3,28,31,NCC NAJD,IMO9299874,HZAK,80,0,183,32,12.2,89,A
368050290,2020-01-01T00:00:10,47.33292,-122.58167,0,2.8,511,NORDFJORD,,WDK3944,37,0,23,6,2,37,A
367022790,2020-01-01T00:00:02,41.16798,-73.16392,0,251.7,186,QUENAMES,,WTU9038,31,0,22,7,,,A
368007740,2020-01-01T00:00:09,30.1571,-93.32554,0,169.4,511,CAPT CARL,,WDJ7540,31,0,15,5,,31,A
367773370,2020-01-01T00:00:06,35.68619,-89.95444,0,28.3,511,WALT WEPFER,,WDJ3994,31,15,21,7,,,A
366961608,2020-01-01T00:00:07,29.52901,-94.89394,5.4,145.6,511,ROBIN LANETTE,IMO1048640,WBX2458,0,15,0,0,0,0,A
366963490,2020-01-01T00:00:11,30.42154,-91.20385,0,114.9,511,ROBERT W TAYLOR,,WDB8743,31,0,17,7,,52,A
367389450,2020-01-01T00:00:22,31.37682,-92.63052,5.3,303.4,511,CHRISTY T,,WDE7137,31,15,26,9,,31,A
367778120,2020-01-01T00:00:12,29.95454,-90.30401,7.6,220,216,VICTORIA PASENTINE,,WDJ4482,31,12,,,,,A
367461340,2020-01-01T00:00:05,33.47964,-88.44922,0,360,511,DEE ANN R,,WDJ3188,31,15,17,6,,,A
366838000,2020-01-01T00:00:07,30.67994,-88.03779,0.1,157.6,183,CAPE TRINITY,IMO7602259,KAFD,70,15,191,27,8.6,70,A
367473510,2020-01-01T00:00:00,32.91057,-79.94514,0.1,85.6,511,ISLAND EXPRESS,,WDF6367,31,0,16,6,,52,A
367636710,2020-01-01T00:00:02,41.81467,-71.39994,0,238.9,327,ERIC MCALLISTER,IMO9707493,WDH6317,31,0,29,10,,,A
366963060,2020-01-01T00:00:01,41.33783,-88.78667,3,109.6,120,BRIAN A NAPACK,,WDB8704,31,8,43,13,,31,A
366963050,2020-01-01T00:00:03,38.75446,-90.14354,5.1,30.6,511,DALE A HELLER,,WDB8703,31,0,39,13,,,A
368046120,2020-01-01T00:00:11,40.04445,-80.72787,4.7,326.7,331,,,,,15,,,,,A
367432480,2020-01-01T00:00:04,33.96175,-77.94014,0,360,511,FORT FISHER,IMO8645143,WCZ6290,60,0,55,13,,,A
538007466,2020-01-01T00:00:11,27.24497,-79.39382,10.8,183.2,182,,,,,0,,,,,A
367702510,2020-01-01T00:00:06,30.01252,-90.73958,4.1,259.1,257,SAFETY QUEST,,WDI4834,31,0,21,8,,31,A
367104480,2020-01-01T00:00:12,30.08835,-90.90678,0.1,162,511,GOOG-E,,WDC9607,31,0,17,6,,31,A
316007542,2020-01-01T00:00:06,48.9476,-125.55094,0,338.3,511,OCEAN REBEL,IMO8903739,,30,,18,7,3.4,,B
367129670,2020-01-01T00:00:12,37.04886,-88.42613,0,135.7,511,COWBOY CARL,,WDC2897,31,0,42,8,,31,A
366921370,2020-01-01T00:00:05,27.80946,-97.36493,2.1,95.9,511,C R HADEN,IMO7502356,WYG6905,31,0,29,9,5.2,31,A
368922000,2020-01-01T00:00:09,32.85026,-79.94029,0,0,55,CAPE DUCATO,IMO7208297,WMHF,70,5,207,29,9.6,,A
367380950,2020-01-01T00:00:07,56.80905,-132.96515,0,297.6,511,SHENANDOAH,,WDE6493,37,,13,4,,,B
367395980,2020-01-01T00:00:00,36.7974,-76.29125,0,255.7,511,CANDICE L,,WDE7659,31,0,16,6,,52,A
367314440,2020-01-01T00:00:09,40.08299,-74.86369,4.9,229,240,GRAPE APE,IMO8987060,WDD9650,31,0,21,7,,52,A
636010697,2020-01-01T00:00:10,19.62748,-67.34463,14.8,273.4,270,GIOVANNI TOPIC,IMO9251315,ELUK4,70,0,189,32,12,70,A
367161930,2020-01-01T00:00:12,46.16721,-123.91683,0.2,42.2,511,PACIFIC CONQUEST,,WDD5675,30,,15,6,,,B
367175390,2020-01-01T00:00:10,47.66351,-122.39183,0,302.9,267,CONFIDENCE,,WDD6619,30,,14,5,,,B
367739320,2020-01-01T00:00:08,29.76264,-95.11164,0,298.1,91,CAPT RICKY TORRES,,WDI8509,31,12,,,,,A
368004560,2020-01-01T00:00:11,29.78924,-90.03225,0,182.8,511,KERRI ANN,,WDK9538,90,0,21,8,0,90,A
367164650,2020-01-01T00:00:11,29.80607,-92.07075,4.6,245.6,248,CAPT ALLEN BILLIOT,,WDD5842,31,5,22,9,,31,A
367091630,2020-01-01T00:00:04,41.29465,-72.90422,0,255.8,511,RESOLUTE,IMO7367419,WTW2234,31,0,30,8,3.7,52,A
477067900,2020-01-01T00:00:05,35.25201,-128.14499,19.4,107.1,106,OOCL UTAH,IMO9486087,VRNR5,70,0,334,42,14.7,,A
367702390,2020-01-01T00:00:07,30.52259,-91.21356,4.6,276,270,SAFETY EXPLORER,,WDI4824,31,0,21,8,,31,A
367652980,2020-01-01T00:00:08,30.35727,-88.50721,0,333.7,269,MICHELLE GOLDING,,WDH7930,31,12,25,,,,A
367794470,2020-01-01T00:00:00,41.89803,-87.64807,0.4,171.5,223,GWYNETH ANNE,,WDJ6110,31,15,,,,,A
367003990,2020-01-01T00:00:10,30.03314,-94.03221,3,344.4,511,FREEDOM,,WDC3214,31,0,23,8,,31,A
367402820,2020-01-01T00:00:06,30.43808,-91.22215,3.5,298.3,301,AFFIRMED,,WDE8208,31,15,22,9,,57,A
366963340,2020-01-01T00:00:05,36.78332,-89.12591,0.5,311.5,330,DICK TOMAYKO,,WDB8729,31,0,18,7,,,A
316001232,2020-01-01T00:00:00,48.73219,-123.41435,12.9,146.9,154,BOWEN QUEEN,IMO6600967,VGXR,60,0,84,18,2.4,60,A
367691660,2020-01-01T00:00:01,33.74882,-118.11411,0,292.7,511,BIBI,,WDI3764,37,7,19,5,,,A
367788780,2020-01-01T00:00:06,29.73437,-95.2014,0.1,229.2,511,MISS GABRIELLA,,WDJ5552,31,0,26,9,3.5,,A
366999600,2020-01-01T00:00:05,41.67773,-124.21159,6.9,356.2,511,CG BARRACUDA,,NIUD,90,3,26,5,,,A
